,Zpid,priceChangeRate,Years,priceChangeRatePerYear,city,homeType
58,15475295,0.09326599326599316,0.09041095890410959,1.031578410366288,Pacifica,SINGLE_FAMILY
59,15475830,11.724687898089172,36.153424657534245,0.32430365889682844,Pacifica,SINGLE_FAMILY
60,15476299,0.6722689075630253,21.30958904109589,0.03154771808440528,Pacifica,SINGLE_FAMILY
61,15476310,4.777777777777778,30.528767123287672,0.15650084258179026,Pacifica,SINGLE_FAMILY
62,15477412,3.9342105263157894,26.07123287671233,0.15090235835490365,Pacifica,SINGLE_FAMILY
63,15477639,0.443208888888889,0.2602739726027397,1.702855204678363,Pacifica,SINGLE_FAMILY
64,15478442,3.463829787234043,26.14246575342466,0.13249820502414855,South San Francisco,TOWNHOUSE
65,15480797,0.32369299221357073,3.021917808219178,0.1071150880851798,South San Francisco,SINGLE_FAMILY
66,15481151,0.0,0.043835616438356165,0.0,South San Francisco,SINGLE_FAMILY
67,15481530,0.8424566088117491,5.331506849315068,0.15801472878534864,South San Francisco,SINGLE_FAMILY
68,15482267,-0.05328596802841923,0.1178082191780822,-0.4523111239621632,South San Francisco,SINGLE_FAMILY
69,15483452,1.3209302325581396,12.504109589041096,0.10563968774840511,South San Francisco,SINGLE_FAMILY
70,15484514,0.5784114052953158,5.945205479452055,0.0972903976648803,South San Francisco,SINGLE_FAMILY
71,15488105,1.4973684210526317,17.873972602739727,0.08377367775662332,South San Francisco,SINGLE_FAMILY
72,15488187,5.71753986332574,21.065753424657533,0.27141397452385163,South San Francisco,MULTI_FAMILY
73,15488945,0.2682539682539682,16.476712328767125,0.016280794548170666,San Bruno,SINGLE_FAMILY
74,15488976,10.99,17.947945205479453,0.6123263623874218,San Bruno,MULTI_FAMILY
75,15489171,0.44384115523465706,15.09041095890411,0.02941213174666845,Pacifica,SINGLE_FAMILY
76,15489712,0.0,0.4410958904109589,0.0,Pacifica,MULTI_FAMILY
77,15489743,1.6352923076923078,6.7753424657534245,0.24135935798936206,Pacifica,SINGLE_FAMILY
78,15489939,0.8089887640449438,17.59178082191781,0.04598674643768953,Pacifica,SINGLE_FAMILY
79,15490944,1.426530612244898,10.35890410958904,0.13771057219502453,San Bruno,SINGLE_FAMILY
80,15492543,2.4105882352941177,4.758904109589041,0.5065427207152291,San Bruno,SINGLE_FAMILY
81,15492883,1.8610169491525426,17.90958904109589,0.10391176173178492,San Bruno,SINGLE_FAMILY
82,15493303,3.4853932584269662,25.873972602739727,0.13470653741273217,Pacifica,SINGLE_FAMILY
83,15494273,3.8936170212765955,26.594520547945205,0.1464067387211247,San Bruno,TOWNHOUSE
84,15496209,0.8203125,16.336986301369862,0.050211984319973174,San Bruno,SINGLE_FAMILY
85,15496272,2.3091928057553956,20.85753424657534,0.11071264601349264,San Bruno,MULTI_FAMILY
86,15496483,6.033333333333333,27.432876712328767,0.2199307566829788,San Bruno,MULTI_FAMILY
87,15497074,32.83050847457627,12.583561643835617,2.6089996937122444,San Bruno,SINGLE_FAMILY
88,15497382,5.301801801801802,27.34246575342466,0.19390357291158894,San Bruno,SINGLE_FAMILY
89,15498193,0.4227642276422765,5.454794520547945,0.07750323610719785,San Bruno,SINGLE_FAMILY
90,15498874,2.210714285714286,22.106849315068494,0.10000132783315334,San Bruno,SINGLE_FAMILY
91,15499077,1.2352941176470589,7.550684931506849,0.16360027320071716,San Bruno,SINGLE_FAMILY
92,15500975,0.06677796327212016,4.257534246575342,0.015684656753104157,San Bruno,SINGLE_FAMILY
95,15503027,3.7476190476190476,24.649315068493152,0.15203745163731824,Pacifica,TOWNHOUSE
96,15503919,1.6416783216783215,16.89041095890411,0.09719587792580492,Pacifica,SINGLE_FAMILY
97,15504280,0.8999999999999999,14.994520547945205,0.06002192581765028,Pacifica,SINGLE_FAMILY
98,15504582,1.737037037037037,10.032876712328767,0.17313449440702308,Pacifica,TOWNHOUSE
99,15505046,0.3561643835616439,4.8931506849315065,0.07278835386338188,Pacifica,SINGLE_FAMILY
100,15505714,0.5701179554390563,16.39178082191781,0.03478072099870559,Pacifica,SINGLE_FAMILY
101,15505834,0.6755244755244756,14.202739726027398,0.04756296943796944,Pacifica,SINGLE_FAMILY
102,15506345,0.9417004048582995,15.142465753424657,0.062189369960788735,Pacifica,SINGLE_FAMILY
103,15507008,1.4812500000000002,15.652054794520549,0.09463613688079818,Pacifica,SINGLE_FAMILY
104,15507749,2.4028368794326243,7.33972602739726,0.3273741922332616,Pacifica,SINGLE_FAMILY
105,15508129,1.8448275862068964,19.884931506849316,0.09277515416995276,Pacifica,SINGLE_FAMILY
106,15508233,2.352272727272727,9.383561643835616,0.2506801592568016,Pacifica,SINGLE_FAMILY
107,15508399,0.1287553648068669,4.126027397260274,0.031205649504984338,Pacifica,TOWNHOUSE
110,15511596,5.2905982905982905,27.16986301369863,0.1947230388291193,Burlingame,SINGLE_FAMILY
111,15512039,0.5824175824175823,4.76986301369863,0.1221036287090279,Burlingame,SINGLE_FAMILY
112,15512977,4.89344262295082,24.76164383561644,0.19762188065689856,Burlingame,SINGLE_FAMILY
113,15513584,6.9733727810650885,26.254794520547946,0.265603784314803,Burlingame,SINGLE_FAMILY
114,15514193,0.27586206896551735,1.0082191780821919,0.2736131934032984,Burlingame,SINGLE_FAMILY
115,15514194,4.8023255813953485,21.66849315068493,0.22162711306224583,Burlingame,SINGLE_FAMILY
116,15514421,2.5452930728241565,6.843835616438356,0.37191031688583553,Burlingame,SINGLE_FAMILY
117,15515117,3.565714285714286,21.495890410958904,0.16587888277921417,Burlingame,SINGLE_FAMILY
118,15515224,10.186440677966102,26.84931506849315,0.3793929436181252,Burlingame,SINGLE_FAMILY
119,15515538,4.4737430167597765,7.273972602739726,0.6150343507033215,Burlingame,SINGLE_FAMILY
120,15515579,4.232035928143713,24.095890410958905,0.17563309991727744,Burlingame,SINGLE_FAMILY
121,15517310,0.25818639798488663,5.252054794520548,0.04915912116039834,Burlingame,SINGLE_FAMILY
122,15517408,0.2683178534571724,0.25205479452054796,1.06452191860726,Burlingame,SINGLE_FAMILY
123,15517477,1.7944055944055943,7.956164383561644,0.225536515825772,Burlingame,SINGLE_FAMILY
124,15518573,13.0,37.172602739726024,0.34971992924528306,Burlingame,SINGLE_FAMILY
125,15518929,1.5975975975975976,10.24931506849315,0.155873596130212,Burlingame,SINGLE_FAMILY
126,15519995,2.6404230317273796,17.054794520547944,0.15481998499285038,San Mateo,SINGLE_FAMILY
127,15520012,1.37698081734779,8.024657534246575,0.17159371742299193,San Mateo,SINGLE_FAMILY
128,15521009,3.7175257731958764,27.572602739726026,0.13482679920672644,San Mateo,SINGLE_FAMILY
129,15521277,0.39944972486243113,3.9534246575342467,0.10103891169423934,San Mateo,SINGLE_FAMILY
130,15521685,7.378947368421052,26.986301369863014,0.2734330750734705,San Mateo,SINGLE_FAMILY
131,15522735,6.4037037037037035,25.945205479452056,0.2468164574289178,San Mateo,SINGLE_FAMILY
132,15523642,2.1416666666666666,18.068493150684933,0.11853045236290118,San Mateo,SINGLE_FAMILY
133,15523819,6.232824427480916,26.564383561643837,0.23463087005265412,San Mateo,MULTI_FAMILY
134,15524080,1.9297163995067819,20.024657534246575,0.0963670113312321,San Mateo,SINGLE_FAMILY
135,15524534,4.560869565217391,24.953424657534246,0.1827752954879609,San Mateo,SINGLE_FAMILY
136,15525313,0.2843243243243243,0.21643835616438356,1.3136503592199793,San Mateo,SINGLE_FAMILY
137,15525657,1.0137997465145756,16.983561643835618,0.059693000077080186,San Mateo,SINGLE_FAMILY
138,15526304,0.03883089770354897,3.1452054794520548,0.012346060681006424,San Mateo,SINGLE_FAMILY
139,15526802,2.1772727272727272,18.40821917808219,0.1182772057530206,San Mateo,SINGLE_FAMILY
140,15527635,0.49008344467290166,4.2904109589041095,0.11422762280051667,San Mateo,SINGLE_FAMILY
141,15528896,2.5335907335907337,23.336986301369862,0.10856546346097885,San Mateo,SINGLE_FAMILY
142,15529317,3.6865671641791042,24.073972602739726,0.1531349738164758,San Mateo,SINGLE_FAMILY
143,15530389,2.1893617021276595,18.153424657534245,0.12060323291225411,San Mateo,SINGLE_FAMILY
144,15535491,0.9988571428571429,7.4301369863013695,0.13443320691108301,San Mateo,SINGLE_FAMILY
145,15537085,0.9904671115347949,7.465753424657534,0.13266807182025694,San Mateo,SINGLE_FAMILY
146,15538061,-0.05030181086519114,0.04657534246575343,-1.0800094685761628,San Mateo,SINGLE_FAMILY
147,15539038,4.552,25.087671232876712,0.1814437042699574,San Mateo,SINGLE_FAMILY
148,15540922,16.890547263681594,43.57534246575342,0.3876170859002692,San Mateo,SINGLE_FAMILY
149,15544702,3.5720823798627004,22.421917808219177,0.1593120807245706,San Mateo,SINGLE_FAMILY
154,15550700,4.320652173913044,25.47945205479452,0.16957398316970548,San Carlos,SINGLE_FAMILY
155,15550846,1.74375,10.0,0.174375,San Carlos,MULTI_FAMILY
159,15554665,-0.13636363636363635,0.1726027397260274,-0.7900432900432899,San Carlos,SINGLE_FAMILY
160,15556282,-0.07563025210084029,0.39452054794520547,-0.19170168067226878,San Carlos,SINGLE_FAMILY
161,15556368,4.249679897567222,33.18082191780822,0.12807639027429907,San Carlos,SINGLE_FAMILY
162,15556694,0.7826439578264395,4.35068493150685,0.1798898265784952,San Carlos,SINGLE_FAMILY
163,15557888,4.389428263214671,23.81917808219178,0.18428126478874568,San Carlos,SINGLE_FAMILY
164,15558508,0.37460913070669166,6.041095890410959,0.0620101282122188,San Carlos,SINGLE_FAMILY
165,15558604,1.665714285714286,20.649315068493152,0.0806668056634887,San Carlos,SINGLE_FAMILY
166,15559847,3.022501265822785,22.931506849315067,0.13180561075571287,San Carlos,SINGLE_FAMILY
167,15560099,1.1666666666666665,15.613698630136986,0.07472071123588933,San Carlos,SINGLE_FAMILY
168,15560271,1.3666666666666667,13.997260273972604,0.09763815489006328,San Carlos,SINGLE_FAMILY
169,15560335,0.353405017921147,4.010958904109589,0.08810985761012202,San Carlos,SINGLE_FAMILY
170,15560703,48.85294117647059,27.057534246575344,1.805520810997546,San Carlos,SINGLE_FAMILY
171,15561958,0.3721804511278195,2.052054794520548,0.18136964574319642,San Carlos,SINGLE_FAMILY
172,15563408,0.3539581437670609,0.9315068493150684,0.3799844778675801,Redwood City,SINGLE_FAMILY
173,15564009,3.67741935483871,24.22739726027397,0.15178763592854566,Redwood City,SINGLE_FAMILY
174,15564237,2.4455172413793105,22.47945205479452,0.10878900586269936,Redwood City,SINGLE_FAMILY
175,15564867,3.251428571428572,19.720547945205478,0.16487516373595842,Redwood City,SINGLE_FAMILY
176,15565466,0.9230769230769231,15.501369863013698,0.059548087119667185,Redwood City,SINGLE_FAMILY
177,15565914,8.724444444444444,23.84931506849315,0.3658153041036441,Redwood City,MULTI_FAMILY
178,15566289,0.8998998998998999,6.443835616438356,0.13965283310521406,Redwood City,MULTI_FAMILY
179,15566598,1.4720430107526883,0.7452054794520548,1.9753518342821,Redwood City,SINGLE_FAMILY
180,15566787,3.8103448275862073,22.827397260273973,0.16691981061797476,Redwood City,SINGLE_FAMILY
181,15566994,0.7529215358931554,6.071232876712329,0.1240146031592968,Redwood City,MULTI_FAMILY
182,15567320,10.417142857142856,26.40821917808219,0.3944659345219569,Redwood City,MULTI_FAMILY
183,15568355,5.826639877622776,27.194520547945206,0.2142578637247948,Redwood City,SINGLE_FAMILY
184,15568520,0.2265696087352138,0.3698630136986301,0.6125770902840967,Redwood City,SINGLE_FAMILY
185,15568534,4.0202757502027575,8.517808219178082,0.47198476964426067,Menlo Park,SINGLE_FAMILY
186,15568696,0.6479999999999999,3.3917808219178083,0.19105008077544425,Menlo Park,SINGLE_FAMILY
187,15568763,3.5736677115987465,22.616438356164384,0.15801195817486885,Redwood City,SINGLE_FAMILY
188,15569252,0.18107370336669693,0.473972602739726,0.3820341140395629,Menlo Park,SINGLE_FAMILY
189,15569331,0.08333333333333326,3.0547945205479454,0.02727952167414048,Menlo Park,SINGLE_FAMILY
194,15571993,5.828125,24.383561643835616,0.2390186095505618,Redwood City,SINGLE_FAMILY
195,15573000,2.6605616605616604,18.134246575342466,0.14671476146019127,Redwood City,SINGLE_FAMILY
196,15573719,0.9246501614639397,7.380821917808219,0.12527739752573794,Redwood City,SINGLE_FAMILY
197,15573846,6.684615384615385,26.30958904109589,0.25407524892060973,Redwood City,MULTI_FAMILY
198,15574619,4.967391304347826,27.528767123287672,0.18044365307394072,Redwood City,SINGLE_FAMILY
199,15574704,6.965686274509804,27.956164383561642,0.24916459135594654,Redwood City,SINGLE_FAMILY
200,15576116,3.905913978494624,26.345205479452055,0.1482590060472689,Redwood City,SINGLE_FAMILY
201,15577028,0.32996632996633,9.509589041095891,0.034698274398648934,Redwood City,SINGLE_FAMILY
202,15577396,2.362162162162162,22.438356164383563,0.10527340527340526,Redwood City,SINGLE_FAMILY
203,15578183,2.259452411994785,19.506849315068493,0.11582866999692366,Redwood City,TOWNHOUSE
204,15578605,5.076923076923077,22.75068493150685,0.2231547354379724,Redwood City,SINGLE_FAMILY
205,15578750,5.518691588785047,25.208219178082192,0.21892429408831018,Redwood City,SINGLE_FAMILY
206,15578871,0.485981308411215,16.416438356164385,0.02960333404040278,Redwood City,SINGLE_FAMILY
207,15579020,0.36475409836065564,3.126027397260274,0.11668294995761551,Menlo Park,SINGLE_FAMILY
208,15579798,4.0,7.2164383561643834,0.554290053151101,Menlo Park,SINGLE_FAMILY
209,15583532,0.2666666666666666,0.42191780821917807,0.632034632034632,Menlo Park,MULTI_FAMILY
210,15584075,1.4162162162162164,16.904109589041095,0.08377940339042447,Menlo Park,SINGLE_FAMILY
211,15587212,5.633333333333334,22.90684931506849,0.24592353386755975,Menlo Park,SINGLE_FAMILY
212,15587220,6.988888888888889,27.35890410958904,0.2554520773527383,Menlo Park,SINGLE_FAMILY
216,15591644,1.1600000000000001,7.597260273972603,0.15268662098809954,Redwood City,SINGLE_FAMILY
217,15591822,3.5065573770491802,18.361643835616437,0.19097186550625944,Redwood City,SINGLE_FAMILY
218,15592553,-0.06824512534818938,0.07397260273972603,-0.9225729908181157,Redwood City,MULTI_FAMILY
219,15592719,4.626134301270417,17.263013698630136,0.2679795302275357,Redwood City,SINGLE_FAMILY
220,15592844,-0.14059814369199042,0.2493150684931507,-0.5639376093140275,Redwood City,SINGLE_FAMILY
221,15592885,1.4947916666666665,6.367123287671233,0.23476719377510039,Redwood City,SINGLE_FAMILY
222,15594542,2.642820091324201,19.83013698630137,0.13327291148567746,Menlo Park,SINGLE_FAMILY
223,15594911,1.134,2.2054794520547945,0.5141739130434783,Menlo Park,SINGLE_FAMILY
224,15595821,0.821391621129326,7.942465753424657,0.1034177101456378,Menlo Park,SINGLE_FAMILY
225,15596006,-0.9122562654541786,1.841095890410959,-0.49549633465889165,Menlo Park,MULTI_FAMILY
226,15596623,0.7511848341232228,21.416438356164385,0.035075152162591314,Menlo Park,SINGLE_FAMILY
227,15598290,0.7418032786885247,1.2794520547945205,0.5797820058272195,Menlo Park,SINGLE_FAMILY
228,15598522,0.9673913043478262,1.5342465753424657,0.6305318322981367,Menlo Park,SINGLE_FAMILY
229,15598628,-0.049049049049049054,0.0958904109589041,-0.5115115115115116,Menlo Park,SINGLE_FAMILY
230,15599029,0.9443822222222222,3.5013698630136987,0.26971792731698835,Menlo Park,SINGLE_FAMILY
231,15599103,2.0391304347826087,20.52054794520548,0.09937017472572125,Menlo Park,SINGLE_FAMILY
232,15599995,0.8089171974522293,7.536986301369863,0.10732634571794392,Menlo Park,TOWNHOUSE
233,15604585,0.2725213963963964,4.734246575342466,0.05756383662308141,Daly City,SINGLE_FAMILY
234,15604607,0.20780487804878045,2.978082191780822,0.06977808692530346,Daly City,SINGLE_FAMILY
235,15605501,1.3922651933701657,18.994520547945207,0.07329825408627008,South San Francisco,SINGLE_FAMILY
236,15606709,35.96296296296296,52.57534246575342,0.6840271746472893,Daly City,SINGLE_FAMILY
237,15607540,1.2021803607214427,11.402739726027397,0.10542908016898765,Daly City,SINGLE_FAMILY
238,15607564,4.37219730941704,27.378082191780823,0.1596969896865025,Daly City,SINGLE_FAMILY
239,15608068,1.6331727097980355,14.465753424657533,0.1128992498250536,South San Francisco,SINGLE_FAMILY
240,15608471,1.1258503401360542,6.641095890410959,0.16952779461619627,Daly City,SINGLE_FAMILY
241,15618330,1.8571428571428572,19.353424657534248,0.0959593916841935,Redwood City,SINGLE_FAMILY
242,15618672,4.454194792671167,24.397260273972602,0.18256946651599956,Redwood City,SINGLE_FAMILY
244,15622085,2.457516339869281,21.93972602739726,0.11201217083570025,Daly City,CONDO
245,15622553,3.745631067961165,24.202739726027396,0.15476062257254078,San Bruno,CONDO
246,15623273,3.6111111111111107,22.687671232876713,0.159166230594802,San Bruno,CONDO
247,15623625,1.2701149425287355,17.83013698630137,0.0712341662604469,San Bruno,CONDO
248,15624717,3.742857142857143,22.791780821917808,0.16421960057012347,Daly City,CONDO
249,15624858,0.9551820728291316,18.96986301369863,0.050352607825336945,Daly City,CONDO
250,15625601,1.3157894736842106,20.827397260273973,0.06317589553995487,Daly City,CONDO
251,15625780,3.314410480349345,23.293150684931508,0.14229120504910736,Daly City,CONDO
253,15626619,3.216358839050132,26.805479452054794,0.1199888569351286,South San Francisco,CONDO
254,15626711,2.8303341902313623,22.29041095890411,0.12697541536804907,San Mateo,CONDO
256,15627005,4.115384615384615,24.473972602739725,0.16815351893153302,San Mateo,CONDO
257,15627694,0.5329032258064517,14.29041095890411,0.037290965762913124,San Mateo,CONDO
258,15627759,1.6590038314176243,21.613698630136987,0.07675705393173189,San Mateo,CONDO
259,15628727,2.5192698412698413,22.301369863013697,0.11296480246480248,Burlingame,CONDO
260,15629241,2.0494117647058823,21.69041095890411,0.09448469042789528,San Mateo,CONDO
261,15629423,1.7551724137931033,23.09041095890411,0.07601304354941656,Burlingame,CONDO
264,15629757,3.425,30.364383561643837,0.1127966254624199,San Mateo,CONDO
265,15629832,1.4341463414634146,17.893150684931506,0.0801505764253784,San Mateo,CONDO
266,15630981,1.913752913752914,18.991780821917807,0.10076742837850744,San Mateo,CONDO
267,15631053,0.6579999999999999,15.761643835616438,0.0417469146532244,San Mateo,CONDO
268,15631180,1.279059829059829,19.279452054794522,0.06634316293972396,San Mateo,CONDO
269,15631497,4.729508196721311,24.81917808219178,0.19055861483643655,San Mateo,CONDO
270,15631511,3.3575757575757574,23.273972602739725,0.1442631137745911,San Mateo,CONDO
271,15631747,0.2989795918367346,4.605479452054794,0.06491823380155154,Burlingame,TOWNHOUSE
272,15631764,1.6081632653061226,9.87945205479452,0.16277858897302686,Burlingame,CONDO
273,15631956,1.1138461538461537,18.156164383561645,0.061348098106812445,San Mateo,CONDO
274,15632136,2.6653061224489796,22.56986301369863,0.11809137347582879,Burlingame,CONDO
275,15632161,3.7038327526132404,27.09041095890411,0.13672117260354297,San Mateo,CONDO
276,15632426,0.48862745098039206,6.789041095890411,0.07197296997895201,San Mateo,CONDO
277,15632478,1.0082304526748973,17.720547945205478,0.05689612171093654,San Mateo,CONDO
278,15632666,1.9478260869565216,18.5972602739726,0.10473726012656606,Burlingame,CONDO
279,15633962,4.276381909547739,24.315068493150687,0.17587373487154082,San Mateo,CONDO
280,15634352,1.6339622641509433,21.91780821917808,0.07454952830188678,Redwood City,CONDO
281,15634360,1.1476923076923078,18.03013698630137,0.06365410914871485,Redwood City,CONDO
282,15634502,6.059479553903346,40.42739726027397,0.14988547283645443,Menlo Park,CONDO
283,15634503,1.8799983999999998,16.043835616438358,0.1171788620218579,Menlo Park,CONDO
284,15635245,2.891304347826087,27.767123287671232,0.10412689560498488,Redwood City,CONDO
285,15635372,1.0919067215363514,14.810958904109588,0.07372289185363823,Menlo Park,CONDO
286,15635446,2.8,22.947945205479453,0.12201528175740209,Menlo Park,CONDO
287,15635450,4.55793991416309,27.835616438356166,0.1637448886485756,Menlo Park,CONDO
288,15635476,5.8090909090909095,24.81095890410959,0.23413407484741408,San Carlos,CONDO
289,15636114,1.102272727272727,18.14246575342466,0.06075650037066526,Redwood City,CONDO
290,15636334,4.269230769230769,26.457534246575342,0.16136162687886826,San Carlos,CONDO
291,15636438,3.9958333333333336,26.24109589041096,0.15227387415605206,Redwood City,TOWNHOUSE
292,15636599,0.05212355212355213,3.328767123287671,0.01565851565851566,Redwood City,CONDO
293,15636653,1.1339285714285716,9.482191780821918,0.11958507037602677,San Carlos,CONDO
294,15636887,2.3714285714285714,22.04931506849315,0.10755112184038626,San Carlos,CONDO
295,15637159,8.714285714285714,27.076712328767123,0.3218369205417672,Redwood City,CONDO
296,15638908,2.9751926605504586,23.53972602739726,0.12639028411323525,Redwood City,CONDO
297,15639191,1.960919540229885,22.72876712328767,0.08627478690741418,Menlo Park,CONDO
298,15640805,2.2857142857142856,23.29041095890411,0.09813971465541868,San Mateo,CONDO
299,15641351,0.19627507163323776,5.583561643835616,0.035152306744912556,San Mateo,CONDO
300,15642016,1.7145306472353194,9.287671232876713,0.1846028572981981,San Carlos,CONDO
301,18378080,0.9047619047619047,9.238356164383562,0.09793537818448848,Walnut Creek,SINGLE_FAMILY
302,18378411,1.6594967741935482,19.5013698630137,0.08509642070534491,Walnut Creek,SINGLE_FAMILY
303,18378934,0.8313953488372092,6.260273972602739,0.13280494631316472,Walnut Creek,SINGLE_FAMILY
304,18380441,1.7472222222222222,20.257534246575343,0.08625048838397499,Walnut Creek,TOWNHOUSE
305,18382555,1.6893020749124226,10.802739726027397,0.1563771892830419,Walnut Creek,SINGLE_FAMILY
306,18382945,1.2548387096774194,11.205479452054794,0.11198438362646897,Walnut Creek,TOWNHOUSE
307,18383824,1.0395833333333333,20.117808219178084,0.051674780970538826,Walnut Creek,TOWNHOUSE
308,18384673,1.292682926829268,19.46849315068493,0.06639871493001448,Walnut Creek,SINGLE_FAMILY
309,18387530,2.939068100358423,27.019178082191782,0.1087771097780191,Walnut Creek,SINGLE_FAMILY
310,18388043,2.3108808290155443,22.306849315068494,0.10359512436633181,Walnut Creek,CONDO
311,18388335,0.28505747126436787,4.964383561643835,0.05742051711451119,Walnut Creek,CONDO
312,18403715,-0.06060606060606055,0.0547945205479452,-1.106060606060605,Lafayette,SINGLE_FAMILY
313,18404380,-0.1583157894736842,0.16986301369863013,-0.9320203735144311,Lafayette,SINGLE_FAMILY
